host_id,id,earnings
17974526,1,70
17978957,1,2508
18002674,2,33706
18032604,1,0
18038725,3,86895
18051054,2,26400
18078971,1,8352
18095762,1,2400
18095918,1,0
18128792,1,495
18132040,1,1530
18132283,1,6072
18142099,1,8064
18143885,1,310
18176110,2,208
18183207,1,224
18191933,1,12960
18214248,1,1120
18217345,1,0
18249680,1,47190
18266342,1,675
18268351,1,280
18280948,1,72
18284555,1,338
18338538,1,38520
18377806,1,400
18380751,1,7520
18395574,1,82
18412267,3,46273
18428649,1,50
18433023,1,12348
18546232,1,31
18585228,1,1710
18587033,1,0
18627183,1,0
18646605,1,20
18648499,1,0
18666761,1,1760
18674418,1,2184
18679163,1,0
18708334,1,4876
18728824,1,3520
18738226,2,44
18750668,1,240
18790009,1,45
18791190,1,6888
18856624,1,150
18856707,1,5170
18867430,1,483
18873445,1,7810
18877690,1,80
18905437,7,36120
18926238,2,40540
18926627,2,410
18931097,1,5436
18964342,1,1300
18975569,1,21456
18988739,1,630
19013284,3,199
19037354,1,4000
19056455,2,810
19058585,1,60
19060475,2,4995
19099659,1,11160
19100842,1,420
19101864,1,0
19142637,1,999
19153236,1,3240
19184019,1,70
19187454,2,37170
19211814,1,17010
19217363,1,20160
19222595,1,1170
19224227,1,340
19242318,2,5870
19252648,1,1512
19268615,2,17250
19295200,1,920
19303419,1,0
19317236,2,9870
19327708,1,55
19327835,3,8479
19328340,1,800
19340472,1,4950
19345700,3,5616
19347078,1,105
19348791,1,23520
19350210,2,4560
19371654,1,840
19381366,1,28080
19382938,1,266
19392749,1,2975
19409619,1,0
19416564,1,960
19419539,1,98
19427098,1,0
19428734,1,900
19433869,3,12105
19438639,1,672
19450581,1,0
19452545,1,1890
19466459,1,7980
19468585,1,0
19474120,1,2700
19481791,1,23870
19512522,1,60
19549686,1,0
19550531,1,188
19568880,1,8680
19568982,8,4081
19576724,2,810
19611444,1,2340
19634488,1,39
19646718,2,8076
19665457,2,4070
19665980,1,4875
19672895,5,2835
19674391,1,600
19679074,1,3150
19682529,1,540
19729214,1,0
19731107,1,6900
19761318,1,9600
19767877,2,0
19773444,1,0
19785373,5,20606
19821352,1,0
19825066,1,15120
19853388,3,37456
19859511,1,1000
19863902,1,13172
19865534,2,1520
19866338,1,130
19884486,1,0
19918709,1,0
19929840,1,480
19948624,1,1180
19950109,1,38475
19958535,2,6360
19959066,2,14072
20006729,1,1953
20014494,1,7107
20054374,1,17600
20059344,3,2280
20078498,1,3330
20086045,2,22059
20106324,1,11730
20117985,2,28350
20118968,1,0
20144181,1,0
20150718,1,150
20168153,3,14504
20179899,1,255
20202101,1,9720
20203907,1,720
20205980,1,0
20223535,1,1815
20225857,2,2340
20240749,1,550
20250494,1,3960
20255044,1,19
20256828,1,2250
20279720,1,3306
20296916,1,20680
20300696,1,2944
20303145,2,2522
20304087,1,2112
20309940,1,2240
20315600,1,880
20315622,1,0
20318007,1,962
20318796,1,34
20324653,1,1600
20334037,1,240
20343637,1,19200
20394512,1,107520
20398772,2,4195
20401657,1,0
20411882,1,0
20412430,1,3978
20428484,2,21680
20434284,1,840
20437430,1,600
20437982,1,740
20439333,1,64005
20465781,1,3888
20466668,3,38414
20467009,1,2170
20472773,1,4320
20479418,2,770
20489647,1,140
20495973,3,540
20503774,1,1395
20521654,1,280
20525082,2,116096
20528961,1,600
20555536,1,11475
20562475,1,34200
20562882,4,15680
20563048,1,0
20569796,1,62
20612813,1,2100
20649977,1,160
20656235,1,380
20662039,2,0
20684354,1,2380
20689755,1,0
20698632,2,18316
20717056,1,58500
20717069,1,240
20717262,1,2604
20731634,2,23856
20747745,1,899
20757025,1,768
20765279,1,0
20765287,1,44892
20790978,19,299529
20800350,4,218
20802329,1,12375
20843074,1,100
20848665,1,0
20856270,2,27144
20859252,1,1825
20885212,1,3480
20885645,1,70
20886062,1,63270
20890964,1,2442
20902582,1,1200
20925884,1,3087
20936083,1,64800
20964629,1,96
20977157,1,77560
20988477,1,1620
21001957,2,165888
21002274,1,375
21004295,2,2335
21010686,1,320
21020280,4,4614
21022185,2,2583
21035581,1,0
21054139,1,1800
21059720,1,25
21079332,1,700
21087303,1,245
21098113,1,30600
21110455,1,2464
21122341,1,1020
21162448,2,0
21165692,1,15600
21174433,1,0
21182067,1,0
21186505,1,540
21206293,1,285
21236217,1,3354
21247455,1,60
21257821,1,3510
21312777,4,5690
21315826,2,2658
21348514,1,5832
21357628,2,43040
21362681,1,5676
21387151,1,1260
21411807,2,14970
21438726,1,2520
21463653,2,2376
21472437,4,45212
21482906,2,8685
21483975,12,394209
21493913,1,2720
21500875,1,1680
21503566,1,408
21514136,2,11604
21515301,1,22785
21519513,1,0
21520133,1,4050
21534713,1,1840
21552203,1,9212
21552856,1,0
21558846,1,46200
21569423,1,1790
21595951,1,1530
21604865,1,19368
21627082,1,4200
21631987,1,1782
21632905,2,11778
21640636,2,0
21654263,2,3840
21672629,1,5000
21686629,1,300
21712148,1,4872
21726991,6,2550
21751095,1,4600
21793560,6,177112
21794726,1,3648
21795874,1,39204
21799221,1,234
21799422,2,20236
21811351,1,1536
21825503,2,5280
21829442,1,360
21830030,1,420
21834051,1,0
21864241,1,140
21864643,1,2478
21866694,1,3828
21870028,1,0
21873399,35,32391
21878745,1,234
21882055,1,39688
21889084,1,5082
21892050,1,100
21915190,1,0
21943075,1,1080
21945070,1,4200
21948681,1,270
21990117,3,52590
22002052,1,4270
22008329,1,240
22017421,1,0
22023791,1,16383
22029967,1,0
22058462,1,512
22062164,3,600
22076771,9,28117
22083152,1,18630
22104244,1,8720
22108727,2,5968
22110879,1,57600
22131190,1,0
22189762,1,138
22197967,3,122121
22212220,1,1160
22252071,1,10960
22277680,1,190
22299453,1,8700
22300196,1,0
22321053,3,470
22335573,1,50400
22377845,1,0
22423102,1,80
22456839,1,0
22557899,1,420
22604781,1,2024
22622973,1,0
22624344,1,12312
22635556,1,14850
22640103,1,0
22646438,1,0
22647997,1,15130
22656142,1,2760
22660262,1,4800
22678249,1,34170
22685376,1,700
22693015,3,3640
22693369,2,8040
22714223,3,0
22721558,2,2272
22729779,1,32292
22731648,1,360
22756190,1,15132
22791040,1,2700
22801070,1,7520
22809720,1,21060
22813322,1,1248
22819384,3,12352
22845131,1,560
22855908,1,2100
22874530,1,900
22874841,1,17375
22886148,5,18195
22890682,1,8040
22897848,1,0
22911518,1,216
22922219,1,480
22942334,1,0
22979755,1,108
22994192,1,50
23018340,1,32725
23022491,1,23750
23056142,1,97440
23065110,1,65
23065913,1,2128
23070777,1,2080
23098792,1,180
23099301,2,960
23104223,3,4800
23107995,1,2520
23110549,1,120
23119671,1,0
23150703,2,3120
23158491,1,4864
23181906,2,47700
23185232,1,280
23204620,3,19748
23226762,16,7744
23241640,1,180
23251905,1,2430
23257094,1,0
23259361,1,0
23290295,2,4947
23299403,1,588
23321357,3,417600
23321784,1,8060
23325113,1,0
23329430,1,0
23337448,1,390
23337884,1,1806
23344824,1,4212
23377306,5,121830
23419183,1,0
23441128,1,0
23460584,1,6360
23470002,1,1026
23480425,1,0
23486033,1,440
23486469,2,900
23486605,1,5848
23489562,1,7050
23512684,1,1824
23514155,1,3069
23526505,1,2800
23542512,1,0
23577189,2,10244
23597214,1,2750
23599929,1,0
23601762,2,3430
23602270,3,810
23612346,1,288
23612717,1,45650
23614727,1,240
23621055,2,61030
23640565,1,10800
23653030,12,1499
23659066,1,189
23659717,1,1050
23660278,1,990
23663527,1,480
23666996,1,360
23671613,1,0
23686219,1,4200
23695089,1,0
23712372,2,20808
23736138,1,506
23737511,2,1000
23745403,1,8910
23745575,1,2280
23768270,1,120
23823919,1,600
23836343,1,52080
23850305,3,176420
23855306,1,0
23868276,2,2625
23890844,2,4320
23905845,2,0
23907258,1,8184
23908022,1,1200
23913909,2,225
23921868,1,570
23928665,1,160
23940792,1,100
23949005,2,8272
23949110,1,5340
23966581,1,39330
23968212,4,7560
23992171,1,60
23996000,1,140
23999742,1,2860
24009367,2,1264
24015666,1,840
24052144,1,7128
24054784,7,7574
24055680,1,990
24061178,3,35264
24066616,1,40032
24078365,1,0
24080138,1,875
24081857,1,0
24087486,1,375
24097704,1,420
24107794,3,1116
24119278,1,25245
24128026,1,0
24140666,1,1824
24159330,1,2880
24165706,1,0
24172664,1,1200
24179144,3,7899
24180257,1,270
24184624,1,1920
24201508,1,1740
24202644,1,45600
24222016,2,6910
24227608,1,0
24254965,3,24352
24286168,2,430
24286294,1,20196
24291564,2,47460
24292566,1,1800
24297774,1,0
24318794,1,2365
24326933,1,440
24331607,3,36840
24335804,1,340
24341321,1,1235
24344684,1,0
24350670,2,39370
24351095,2,2048
24360600,5,25592
24405697,2,120
24431378,1,250
24446062,1,3552
24448021,2,336
24450291,1,275
24455816,1,300
24505043,1,0
24507719,1,700
24509667,1,1530
24510178,1,990
24516329,1,1323
24552514,1,3570
24575664,1,1716
24579155,1,140
24581284,1,3216
24591380,1,0
24591636,3,10331
24592912,1,0
24617404,1,5040
24618689,2,7017
24625668,2,4600
24633133,1,4800
24635780,1,0
24650386,1,0
24660568,2,76560
24661511,1,6440
24689391,1,124
24696466,1,2752
24699429,1,3400
24711930,3,21384
24722853,1,420
24733481,1,0
24758058,2,15476
24788885,1,0
24790448,1,720
24818542,1,2940
24872779,1,7650
24926399,1,35910
24931874,3,7825
24933182,1,468
24964305,1,26622
24972573,1,1938
24976631,2,6075
24980783,1,1050
25021923,1,1364
25052008,1,990
25064198,1,5500
25067058,1,80
25071835,1,30
25072553,1,12960
25098309,1,15680
25125392,3,94920
25129333,2,9780
25140392,1,200
25179582,1,3510
25192724,1,2394
25347069,1,80
25355573,1,28124
25368109,1,120
25373102,1,0
25379005,1,16400
25388015,1,270
25464275,1,2146
25491527,1,0
25509205,1,1150
25511951,1,6923
25529942,1,0
25531488,1,270
25546448,1,50
25572611,1,4704
25605008,3,50118
25633867,1,48
25638929,1,0
25713594,1,880
25734846,2,3906
25759269,1,1680
25807335,3,10737
25830919,1,41160
25832689,1,9405
25833185,1,0
25842745,1,1716
25922070,1,1694
25927442,1,14824
25940422,1,2080
25940590,2,410
25942179,1,0
25958846,1,1980
25961609,2,1290
25966018,1,1080
25984221,1,22860
25988696,2,4350
25998204,1,780
26004353,3,4590
26008219,1,225
26013994,4,100
26019653,1,672
26038720,1,33440
26052422,2,205
26059902,10,27520
26060045,4,14800
26153633,1,500
26158771,1,360
26165888,7,0
26172533,1,40320
26193002,1,21870
26241292,1,1400
26247070,1,3500
26268614,2,640
26317730,1,22990
26333463,2,3480
26346294,1,225
26358893,2,9384
26359235,2,0
26362317,1,108
26376879,3,10280
26378845,1,3710
26416393,1,0
26425585,1,11180
26428331,1,245
26454046,1,69
26460429,1,20
26469710,1,580
26471057,1,0
26475337,5,3873
26489217,1,31200
26513095,1,10250
26513958,4,25145
26515938,2,1710
26521943,26,238199
26555090,1,0
26573584,1,7770
26574392,4,1260
26579419,1,90
26586143,1,5040
26593318,2,22960
26600697,1,1200
26613490,2,2000
26619081,1,660
26630266,1,7728
26689772,1,272
26691694,1,1540
26693888,1,2700
26721284,1,0
26729391,1,13300
26732163,1,0
26746150,1,700
26760149,1,1050
26781307,7,88272
26794841,1,38625
26797248,1,3150
26804177,1,624
26828317,31,72106
26846443,1,2220
26888295,2,41214
26915354,3,5570
26926373,1,1395
26954395,3,2326
26957005,2,180
26971650,1,15040
26980176,2,2998
27001028,1,3640
27001788,1,13140
27035307,1,7080
27036807,3,108
27043820,1,2464
27097048,1,15000
27106896,1,0
27142065,1,1000
27148302,1,640
27154639,1,1560
27156730,3,0
27158521,1,4400
27159185,10,126006
27160648,1,200
27171631,1,138
27194790,1,600
27203628,1,0
27215033,3,240
27233420,1,0
27252783,1,1980
27256558,3,870
27273342,1,9184
27274671,1,5700
27314257,1,532
27315535,1,1242
27365926,1,1320
27413056,1,243
27415240,1,20400
27430277,1,5550
27485706,3,6198
27514370,10,138160
27515602,5,66675
27520277,1,2706
27540411,1,330
27572654,1,140
27573426,23,123504
27576460,1,28815
27580391,1,0
27581535,1,99120
27582176,2,8508
27604634,1,0
27610640,2,40328
27661771,1,2560
27697364,2,2508
27698611,1,49392
27726355,1,23700
27731694,1,9920
27744455,1,100
27767225,1,49010
27778700,6,184704
27784804,1,560
27824533,1,175
27839532,1,11776
27854710,1,0
27865035,2,109650
27875675,1,0
27876656,1,23556
27880183,1,50
27898538,1,324
27951425,1,8800
27954529,6,160210
27963943,1,560
27970802,1,0
27985192,2,11306
27991129,1,450
27996786,1,0
28004234,1,0
28006573,1,237
28012645,3,22370
28016389,1,1104
28033024,1,8400
28034990,3,20802
28042584,2,2380
28043451,12,233355
28051277,3,732
28052020,1,11328
28075490,1,118
28083850,1,1092
28085983,1,26880
28089997,1,0
28100005,1,900
28102642,1,6225
28151408,2,129
28188234,1,600
28201024,1,7740
28212365,1,3750
28254052,1,432
28260968,1,1470
28277176,1,1472
28277537,2,1681
28283529,2,39816
28289444,4,2583
28300778,1,10240
28312725,1,0
28340792,1,32640
28355895,1,0
28376927,1,682
28388457,10,202200
28396584,1,288
28413635,1,0
28419264,1,18600
28439492,1,5103
28500219,1,350
28536458,2,98
28558021,1,9408
28565317,1,0
28571971,1,0
28623456,1,18135
28643909,1,10212
28650046,1,7182
28651916,1,2226
28669171,3,5307
28675338,2,2738
28686140,2,6432
28696293,1,3480
28718829,1,891
28726468,3,5590
28737703,1,0
28776140,1,440
28791288,1,60
28810741,1,2352
28814358,2,7080
28819161,1,2730
28824578,2,0
28831112,1,2160
28854368,1,0
28854958,1,6800
28855793,1,1078
28869862,1,0
28873929,2,3951
28885299,1,23400
28903973,1,200
28912466,1,900
28914574,1,0
28925754,2,7665
28937110,1,150
28972454,1,195
28972600,2,7320
28980259,1,3280
28986244,4,2160
29020650,1,135
29030163,2,6750
29048369,1,74
29092930,1,300
29116471,1,0
29122284,1,3240
29145428,1,4950
29153582,1,5184
29153757,2,14520
29157943,1,8000
29213705,1,92950
29227330,3,51171
29266626,1,120
29277962,1,5880
29292402,1,66000
29312933,1,80
29319856,7,13272
29320025,1,13365
29329052,1,0
29345472,2,7370
29376135,1,6160
29427445,1,450
29429697,1,3306
29451858,1,7332
29471660,1,1008
29493595,5,0
29500810,1,1080
29506127,1,4140
29524090,1,11550
29559672,1,420
29568377,1,910
29648516,1,9256
29655256,1,322
29668288,1,5670
29669623,1,120
29700785,1,7100
29721447,1,75
29724210,1,441
29736832,1,3520
29738728,1,748
29744225,1,600
29776029,1,480
29777555,2,10080
29801647,1,0
29851081,1,5580
29856086,1,11840
29861893,1,5800
29870342,1,40
29890774,4,13086
29909242,1,450
29949191,2,78
29979908,1,154
29987733,1,5859
29988700,1,6496
29988712,1,450
29990486,1,140
29991093,3,7040
30037441,1,4860
30040374,1,450
30044169,1,20800
30047530,2,25997
30138065,1,465
30142606,1,3120
30150332,1,0
30161927,1,9048
30163695,1,180
30167114,3,106
30188564,1,960
30207020,1,0
30213867,1,8640
30227755,1,2170
30230362,1,0
30234166,1,2461
30255263,1,450
30277917,3,31676
30298913,2,15960
30317952,1,245
30333067,1,3743
30334356,1,350
30337227,7,25024
30349907,3,11420
30378984,1,0
30391105,1,2496
30393403,1,0
30397858,1,63
30483623,1,0
30535637,1,80
30576833,1,56730
30583121,1,0
30661793,1,3750
30686322,1,29120
30687432,1,435
30695229,1,1600
30698736,1,66
30732092,1,4800
30734452,1,2368
30753938,1,2449
30769361,1,0
30798114,1,17220
30833658,1,3286
30867000,1,400
30894353,1,198
30895054,2,3360
30911762,1,12006
30948879,1,99840
30955935,1,2040
30986424,1,1900
31076136,1,0
31079217,2,202500
31087298,3,7548
31119858,1,7350
31133147,1,132
31136833,1,24130
31150204,3,55930
31150619,1,120
31152073,2,10677
31159755,1,6380
31165623,1,0
31174143,1,3658
31195676,1,7320
31201828,1,5940
31219384,2,4170
31223999,1,1435
31227261,1,0
31264937,1,11562
31286918,1,10725
31325463,3,6280
31331146,1,18525
31365182,1,0
31383221,1,8494
31388198,1,4900
31436673,2,5412
31444478,2,26688
31447030,1,810
31538123,1,34
31562367,1,60600
31571958,1,3480
31581338,1,20
31585677,1,18240
31587046,1,1040
31590542,1,0
31627222,1,2080
31635864,1,160
31640585,1,147
31642240,3,10956
31667440,2,5082
31670962,1,480
31728940,1,50
31732607,6,14667
31743190,1,228
31774112,1,0
31780333,2,338
31806214,1,0
31846646,2,6410
31847515,1,0
31848971,1,0
31876021,1,0
31904414,2,4800
31908188,1,1650
31908682,1,5160
31944732,1,48400
31959759,1,8280
31970000,1,5760
31971934,1,2106
31999566,1,17640
31999892,1,8400
32009737,2,5714
32026211,1,79730
32032767,1,3876
32034564,1,2460
32036662,2,2700
32037490,45,369902
32042474,1,1000
32044573,1,50
32063879,1,1595
32141262,4,3531
32149076,2,55
32152870,1,560
32262478,1,70
32272459,1,0
32319753,1,3600
32322693,1,15576
32324767,2,1470
32341137,1,2520
32399995,1,300
32469357,1,4980
32479280,2,15
32516014,1,336
32528870,1,2040
32567854,1,2880
32578030,1,80
32609352,1,24600
32611539,1,784
32647179,2,6599
32684264,1,2700
32695481,1,11704
32700966,1,1798
32701988,1,290
32704234,1,1620
32706505,1,35
32727836,22,9700
32727884,1,2475
32736439,1,12300
32779017,1,360
32779757,5,7820
32781408,2,0
32825089,2,12600
32842317,2,120
32843885,1,245
32846473,2,9360
32855030,1,2790
32856452,1,1600
32861364,1,2700
32893221,1,4512
32906351,1,4000
32968395,3,77151
32971808,1,550
32978151,2,3490
33030953,1,10320
33036576,1,720
33040335,2,0
33044339,1,550
33048789,3,12071
33088231,1,55
33112492,1,0
33138157,1,2436
33138170,1,4116
33180134,2,7494
33191415,2,120
33191444,1,110
33274971,1,0
33282137,2,114
33314396,1,2912
33335186,1,760
33372450,1,1200
33381049,3,216268
33427552,1,100
33438040,1,438
33460731,1,0
33482753,2,8379
33555149,1,0
33572211,2,105870
33573767,2,5220
33600854,1,0
33623144,1,0
33628710,2,420
33631790,5,50368
33643142,1,0
33665295,1,6030
33674584,1,0
33679600,1,600
33721979,1,300
33725513,1,140
33732323,1,440
33734393,1,90
33748304,1,41184
33809793,1,418
33848547,1,0
33851427,2,3840
33853350,1,0
33921266,1,15255
33924492,1,3220
33931039,1,90
33962262,1,4800
33983631,1,7205
34008220,1,3975
34045543,1,4940
34050526,2,0
34087272,4,4585
34109198,3,10230
34109538,2,12730
34111537,1,720
34115706,3,950
34116974,2,11340
34129781,1,12600
34170913,1,6480
34172509,2,476
34180203,1,280
34188148,1,4000
34189475,1,2090
34216187,2,11176
34218286,2,3022
34226301,2,2860
34249903,1,19580
34250298,1,8820
34258024,2,18414
34259224,2,1105
34260692,1,805
34262691,2,160
34262767,2,7896
34263694,1,13545
34265420,1,1620
34271734,1,720
34273321,1,880
34284940,1,30
34338444,2,1449
34340167,1,2208
34341342,1,0
34341634,1,20
34344215,3,102600
34378859,1,960
34380368,1,3360
34380796,1,21344
34381759,1,80
34400839,1,640
34444821,1,784
34449948,2,3520
34469626,1,5220
34493114,1,60
34494293,1,390
34501619,2,1905
34515311,1,4290
34533485,2,0
34559172,1,598
34566331,1,4686
34581085,1,11250
34582510,1,648
34592853,1,1056
34644340,1,8250
34659003,3,896
34704351,1,0
34739097,1,80
34742183,1,80
34745366,1,0
34746872,1,0
34775420,1,25
34799749,1,0
34811102,1,2040
34820934,1,944
34822743,1,0
34835817,1,0
34858891,1,14061
34876817,1,0
34891506,1,9240
34894676,1,720
34920630,1,828
34929716,2,9552
34933999,1,8784
34936466,1,1600
34942768,3,3461
34964499,28,11057
34966063,1,2060
34967236,1,6016
34969534,3,1740
34973201,1,225
34979865,1,1400
34993731,1,1120
34993787,4,0
35016117,1,20
35018018,1,27900
35027504,1,2490
35057256,1,0
35066499,1,1560
35069722,2,34608
35072762,1,1360
35086325,1,0
35096798,1,60
35117358,1,1800
35124028,1,42900
35192439,1,0
35197138,1,11520
35225753,1,450
35231512,1,13530
35243592,7,274
35263238,1,50
35275872,1,0
35279876,1,11400
35280147,1,21838
35282741,1,8979
35289534,1,0
35295350,1,900
35311853,2,5580
35327702,1,1056
35365408,1,4284
35369037,1,1080
35373929,1,770
35378757,1,0
35383631,2,280
35388186,1,0
35407241,2,5220
35421811,1,5166
35463109,1,0
35472131,1,0
35509563,1,308
35537249,1,10710
35537483,1,14720
35545637,1,630
35548924,1,3080
35559770,1,1458
35563371,2,2356
35618536,1,25550
35624152,1,0
35625334,1,30
35635516,1,32634
35666153,1,220
35680770,16,95810
35680813,1,1400
35689823,2,74800
35690246,5,4070
35712072,13,38400
35716985,2,16908
35734146,4,36390
35751679,1,52800
35760004,1,0
35762485,13,1890
35776338,1,0
35781061,2,12574
35785723,1,10620
35789306,1,6786
35841560,2,30560
35852574,1,9810
35858044,2,5500
35866575,1,0
35892265,1,192
35896271,1,29250
35935724,1,210
35936647,10,125202
35947340,1,306
35950345,1,150
35956261,1,3328
35960960,1,0
35962417,1,175
35965626,1,12213
35968787,1,39936
35982249,1,0
35982973,2,2100
35986204,2,25149
36001673,1,0
36049849,1,0
36098380,2,8885
36113926,1,0
36117949,3,258221
36123989,1,420
36125503,3,2224
36127665,1,10050
36131621,3,6629
36154713,1,800
36155049,1,585
36156529,1,160
36162001,2,1448
36187810,1,17600
36191682,1,0
36205368,4,13334
36213611,1,0
36233647,2,17860
36314820,1,1600
36320422,1,754
36324528,2,25
36370770,1,0
36409616,1,170752
36426103,1,120
36428475,1,0
36428724,3,255
36435360,1,0
36447597,1,350
36449179,1,1755
36452258,1,120
36460103,1,1300
36508783,1,1392
36516842,1,0
36519797,1,0
36538267,2,8392
36544852,1,27
36548701,1,50976
36562727,2,4545
36604529,2,2620
36607755,49,7296
36622252,1,48
36650828,2,16680
36657729,1,2320
36686144,1,5229
36695156,1,200
36698583,3,10584
36704394,1,0
36732078,1,1680
36734771,3,177330
36739212,1,14300
36772356,1,0
36772790,1,0
36774570,2,11940
36775222,1,0
36780006,2,880
36785559,1,750
36817577,2,2154
36839434,4,20582
36929144,1,1760
36942182,1,315
36945490,1,0
36948378,2,56000
36981460,1,0
36982261,1,1040
36984269,2,5498
37026877,1,400
37029706,1,12496
37032072,2,0
37060277,1,540
37078579,1,0
37082815,1,0
37105102,1,0
37115183,1,1178
37117630,2,8962
37139852,2,500
37143874,1,0
37161056,1,594
37182297,1,0
37189180,1,594
37207241,1,75
37210379,1,40
37224044,12,2646
37230352,2,650
37248195,1,1012
37251306,1,270
37256945,1,0
37267448,1,2420
37275246,1,90
37281209,1,0
37298105,1,40
37299865,1,3960
37308231,1,4800
37308706,4,94425
37385833,2,960
37396319,1,0
37406490,2,2691
37407902,1,20
37447164,4,6707
37459199,2,5850
37546712,1,0
37570838,1,2000
37572512,1,90
37600753,1,114
37648307,1,1080
37661219,1,500
37662624,1,1120
37669251,1,1080
37675018,5,136
37681744,1,70
37685759,3,9134
37687213,1,1560
37701624,1,2340
37709660,1,2048
37754615,1,123
37761291,1,910
37774869,1,70
37780061,2,683
37781517,1,30600
37819180,1,0
37862782,1,270
37917491,1,16440
37928392,1,1700
37940924,1,156
37945905,2,1530
37976387,2,4522
37977372,1,0
37986811,2,2934
38021841,1,38
38064782,1,450
38079796,1,3630
38082619,1,5289
38093562,1,12012
38105472,1,8760
38145121,1,6000
38146207,2,6926
38152703,1,260
38154931,1,5472
38164221,2,7744
38169857,1,29952
38172980,3,1120
38188090,1,1917
38234271,1,1785
38244233,1,360
38276715,1,408
38277145,1,0
38277876,1,600
38285443,1,230400
38309105,1,6580
38319904,1,0
38344883,1,2250
38355520,1,0
38355682,2,590
38384134,1,4797
38436320,1,4736
38436463,1,22950
38468459,1,8080
38478330,1,630
38486997,2,4544
38488972,1,0
38490035,1,1564
38490401,1,0
38503513,1,684
38517627,1,30
38532223,1,200
38643397,1,960
38650003,1,1400
38658072,2,178
38694694,1,75
38775388,2,4752
38848388,4,5722
38851187,1,90
38861828,1,5124
38907704,1,1624
38925553,1,12400
38929770,1,7920
38931683,1,240
38989378,1,10670
38991803,1,4455
38993007,1,343
39019265,2,3600
39031759,1,280
39036034,3,2525
39051241,1,700
39113880,2,196
39115299,2,1330
39129979,5,800
39158193,1,320
39216841,1,0
39222012,1,2925
39238464,1,14700
39257055,1,0
39261812,1,532
39328627,41,1214470
39334674,2,17202
39335760,2,2388
39357860,3,12651
39370811,1,1300
39373198,2,60
39415700,1,0
39417119,1,350
39428958,1,2760
39444855,1,0
39452746,1,4810
39464990,1,34200
39479303,3,3690
39497836,1,180
39518968,1,120
39522631,1,480
39528263,2,258
39536803,1,1050
39588001,1,0
39609222,2,190
39613302,1,455
39623843,1,4500
39642944,2,8182
39675283,1,120
39705294,1,1640
39708491,2,600
39722149,2,8770
39726832,1,80
39785133,1,8880
39790779,1,0
39797002,1,140
39802227,1,12956
39806872,1,900
39853476,1,2340
39907749,6,278
39914450,1,270
39938138,1,0
39940727,1,28120
39949236,1,54
39961902,1,12144
39968342,1,288
39989841,1,600
39997850,1,1408
40016392,1,1210
40018430,1,120
40037629,1,240
40044667,4,3055
40101313,1,296
40142485,1,1190
40177835,2,12240
40189458,2,9720
40193785,1,1560
40200054,1,480
40202792,1,0
40206439,3,494
40211677,1,1560
40214395,7,3474
40229597,1,0
40253111,1,0
40256509,1,49375
40264838,1,0
40270145,1,490
40280213,3,30240
40286604,1,424
40304388,1,225
40316585,1,38000
40355042,1,800
40355329,1,15000
40364868,1,0
40377641,1,900
40406751,1,1078
40414834,1,2480
40430085,1,20520
40432349,1,300
40486498,1,3456
40498014,1,0
40506131,1,0
40507733,1,880
40509869,2,25251
40560470,1,7280
40562227,1,980
40615675,1,108
40635037,3,5290
40655788,1,5394
40659739,1,31800
40676061,16,796650
40681358,1,0
40697315,1,3872
40698581,1,135
40706196,1,168
40730835,2,466
40763743,1,2000
40787440,1,152012
40791719,2,1594
40802377,1,1760
40815356,1,90
40853564,1,0
40930673,1,252
40935235,1,0
40944745,1,247
40992188,3,6440
41018859,2,144700
41041813,1,0
41067414,1,7200
41074558,2,60120
41096865,1,0
41158919,3,27966
41180278,2,8391
41226393,1,18032
41244945,1,6350
41269682,2,14258
41293717,3,21378
41313817,2,2130
41343847,1,174
41349300,3,315
41361513,1,180
41371674,1,7650
41400844,3,2872
41443819,1,5580
41447299,1,0
41461733,1,95
41469408,1,1050
41470824,1,192
41525142,3,0
41530982,1,640
41538735,1,638
41538830,1,1344
41561119,2,19990
41597926,1,1950
41622704,1,0
41652525,1,84
41691808,1,21600
41703027,1,4725
41714674,1,0
41721644,1,630
41730645,1,240
41750999,1,12636
41767442,2,8745
41768209,1,0
41794499,1,0
41807465,12,16960
41812656,1,140
41813973,1,0
41829664,1,0
41832053,5,156014
41848841,1,240
41881731,1,0
41895205,1,230
41909562,1,966
41933296,1,180
41933599,4,0
41935176,1,1462
41945853,1,352
41959219,1,0
41995389,2,0
42009967,1,480
42019336,1,0
42025541,1,0
42031087,2,16275
42032073,1,90
42051443,1,2160
42101529,1,120
42104747,3,1750
42109537,1,22848
42126341,10,121260
42129913,3,8640
42131346,1,0
42188505,1,315
42193391,1,0
42208116,1,1360
42214311,1,7124
42219291,1,15120
42318332,2,9280
42320612,1,1170
42363204,2,16270
42395411,2,35
42428515,1,0
42462107,2,3606
42497610,1,10374
42498791,1,0
42505253,2,282150
42542681,1,1632
42571691,1,28560
42584034,1,14560
42613804,3,112320
42653567,2,31230
42667380,1,130
42681166,1,4690
42686705,2,6440
42698484,1,59
42716417,7,2063
42769640,1,162
42772220,1,80
42840863,1,5488
42845075,1,94
42885335,1,17316
42899494,1,3560
42906962,8,227850
42911391,1,14040
42915610,1,600
42939845,1,450
42942777,3,21476
42967601,1,1184
42974591,1,0
43012498,1,8366
43022951,1,0
43057179,2,37584
